id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Poor Essays/poor_essay_97.docx,Poor Essays/poor_essay_97.docx,1,zeroshot,reversed,6,"The narrative is engaging and easy to follow, but it utilizes simple vocabulary and contains basic grammatical errors such as 'Melissa and me'.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and technically deep academic introduction with excellent logical progression, though it contains some minor formatting noise from the source text.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""The narrative is engaging and easy to follow, but it utilizes simple vocabulary and contains basic grammatical errors such as 'Melissa and me'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This essay is highly creative and well-organized, using a unique perspective to effectively demonstrate growth and leadership through clear transitions.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The letter is professional, clear, and well-structured, though its brevity limits the opportunity to demonstrate significant depth or complex analysis.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This piece demonstrates exemplary understanding of complex AI safety concepts and is structured with high academic rigor despite some OCR artifacts.""
  }
]"
Average Essays/average_essay_71.docx,Average Essays/average_essay_71.docx,2,zeroshot,reversed,9,"This essay is highly creative and well-organized, using a unique perspective to effectively demonstrate growth and leadership through clear transitions.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and technically deep academic introduction with excellent logical progression, though it contains some minor formatting noise from the source text.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""The narrative is engaging and easy to follow, but it utilizes simple vocabulary and contains basic grammatical errors such as 'Melissa and me'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This essay is highly creative and well-organized, using a unique perspective to effectively demonstrate growth and leadership through clear transitions.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The letter is professional, clear, and well-structured, though its brevity limits the opportunity to demonstrate significant depth or complex analysis.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This piece demonstrates exemplary understanding of complex AI safety concepts and is structured with high academic rigor despite some OCR artifacts.""
  }
]"
Average Essays/average_essay_25.docx,Average Essays/average_essay_25.docx,3,zeroshot,reversed,7,"The letter is professional, clear, and well-structured, though its brevity limits the opportunity to demonstrate significant depth or complex analysis.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and technically deep academic introduction with excellent logical progression, though it contains some minor formatting noise from the source text.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""The narrative is engaging and easy to follow, but it utilizes simple vocabulary and contains basic grammatical errors such as 'Melissa and me'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This essay is highly creative and well-organized, using a unique perspective to effectively demonstrate growth and leadership through clear transitions.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The letter is professional, clear, and well-structured, though its brevity limits the opportunity to demonstrate significant depth or complex analysis.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This piece demonstrates exemplary understanding of complex AI safety concepts and is structured with high academic rigor despite some OCR artifacts.""
  }
]"
Exceptional Essays/researchpaper96.docx,Exceptional Essays/researchpaper96.docx,4,zeroshot,reversed,9,This piece demonstrates exemplary understanding of complex AI safety concepts and is structured with high academic rigor despite some OCR artifacts.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated and technically deep academic introduction with excellent logical progression, though it contains some minor formatting noise from the source text.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 6,
    ""justification"": ""The narrative is engaging and easy to follow, but it utilizes simple vocabulary and contains basic grammatical errors such as 'Melissa and me'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""This essay is highly creative and well-organized, using a unique perspective to effectively demonstrate growth and leadership through clear transitions.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The letter is professional, clear, and well-structured, though its brevity limits the opportunity to demonstrate significant depth or complex analysis.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This piece demonstrates exemplary understanding of complex AI safety concepts and is structured with high academic rigor despite some OCR artifacts.""
  }
]"
Exceptional Essays/researchpaper5.docx,Exceptional Essays/researchpaper5.docx,0,zeroshot,reversed,10,"This is an exemplary academic paper that perfectly integrates complex physics concepts with machine learning principles in a polished, well-structured format.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper that perfectly integrates complex physics concepts with machine learning principles in a polished, well-structured format.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a strong technical methodology with clear focus, although readability is slightly disrupted by raw metadata artifacts in the introductory text.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This work offers an insightful and professional analysis of multimodal model evaluation, demonstrating exceptional clarity, depth, and organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""The text provides a concise and effective exploration of low-resource language modeling with solid logical progression and professional grammar.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""While exhibiting exceptional flow and rhythmic prose, this creative piece lacks the formal structure and analytical depth required for a high-scoring academic essay.""
  }
]"
Exceptional Essays/researchpaper83.docx,Exceptional Essays/researchpaper83.docx,1,zeroshot,reversed,9,"The essay presents a strong technical methodology with clear focus, although readability is slightly disrupted by raw metadata artifacts in the introductory text.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper that perfectly integrates complex physics concepts with machine learning principles in a polished, well-structured format.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a strong technical methodology with clear focus, although readability is slightly disrupted by raw metadata artifacts in the introductory text.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This work offers an insightful and professional analysis of multimodal model evaluation, demonstrating exceptional clarity, depth, and organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""The text provides a concise and effective exploration of low-resource language modeling with solid logical progression and professional grammar.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""While exhibiting exceptional flow and rhythmic prose, this creative piece lacks the formal structure and analytical depth required for a high-scoring academic essay.""
  }
]"
Exceptional Essays/researchpaper8.docx,Exceptional Essays/researchpaper8.docx,2,zeroshot,reversed,10,"This work offers an insightful and professional analysis of multimodal model evaluation, demonstrating exceptional clarity, depth, and organization.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper that perfectly integrates complex physics concepts with machine learning principles in a polished, well-structured format.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a strong technical methodology with clear focus, although readability is slightly disrupted by raw metadata artifacts in the introductory text.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This work offers an insightful and professional analysis of multimodal model evaluation, demonstrating exceptional clarity, depth, and organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""The text provides a concise and effective exploration of low-resource language modeling with solid logical progression and professional grammar.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""While exhibiting exceptional flow and rhythmic prose, this creative piece lacks the formal structure and analytical depth required for a high-scoring academic essay.""
  }
]"
Exceptional Essays/researchpaper52.docx,Exceptional Essays/researchpaper52.docx,3,zeroshot,reversed,9,The text provides a concise and effective exploration of low-resource language modeling with solid logical progression and professional grammar.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper that perfectly integrates complex physics concepts with machine learning principles in a polished, well-structured format.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a strong technical methodology with clear focus, although readability is slightly disrupted by raw metadata artifacts in the introductory text.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This work offers an insightful and professional analysis of multimodal model evaluation, demonstrating exceptional clarity, depth, and organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""The text provides a concise and effective exploration of low-resource language modeling with solid logical progression and professional grammar.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""While exhibiting exceptional flow and rhythmic prose, this creative piece lacks the formal structure and analytical depth required for a high-scoring academic essay.""
  }
]"
Average Essays/average_essay_39.docx,Average Essays/average_essay_39.docx,4,zeroshot,reversed,7,"While exhibiting exceptional flow and rhythmic prose, this creative piece lacks the formal structure and analytical depth required for a high-scoring academic essay.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic paper that perfectly integrates complex physics concepts with machine learning principles in a polished, well-structured format.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""The essay presents a strong technical methodology with clear focus, although readability is slightly disrupted by raw metadata artifacts in the introductory text.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This work offers an insightful and professional analysis of multimodal model evaluation, demonstrating exceptional clarity, depth, and organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 9,
    ""justification"": ""The text provides a concise and effective exploration of low-resource language modeling with solid logical progression and professional grammar.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""While exhibiting exceptional flow and rhythmic prose, this creative piece lacks the formal structure and analytical depth required for a high-scoring academic essay.""
  }
]"
Average Essays/average_essay_46.docx,Average Essays/average_essay_46.docx,0,zeroshot,reversed,9,This essay demonstrates excellent flow and a thoughtful narrative arc that connects childhood wonder to mature collaborative skills with very few errors.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates excellent flow and a thoughtful narrative arc that connects childhood wonder to mature collaborative skills with very few errors.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 3,
    ""justification"": ""The text is a very brief anecdote that lacks the depth, structural complexity, and substantive content required for a higher grade.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary piece of writing featuring sophisticated vocabulary, deep research, seamless transitions, and a logical progression of complex ideas.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The essay is a clear and organized narrative with decent descriptive language, though it remains somewhat basic in its thematic depth and sentence variety.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 4,
    ""justification"": ""While the essay shows honest self-reflection and follows a logical sequence, the writing is repetitive and the sentence structure is quite immature.""
  }
]"
Poor Essays/poor_essay_20.docx,Poor Essays/poor_essay_20.docx,1,zeroshot,reversed,3,"The text is a very brief anecdote that lacks the depth, structural complexity, and substantive content required for a higher grade.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates excellent flow and a thoughtful narrative arc that connects childhood wonder to mature collaborative skills with very few errors.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 3,
    ""justification"": ""The text is a very brief anecdote that lacks the depth, structural complexity, and substantive content required for a higher grade.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary piece of writing featuring sophisticated vocabulary, deep research, seamless transitions, and a logical progression of complex ideas.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The essay is a clear and organized narrative with decent descriptive language, though it remains somewhat basic in its thematic depth and sentence variety.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 4,
    ""justification"": ""While the essay shows honest self-reflection and follows a logical sequence, the writing is repetitive and the sentence structure is quite immature.""
  }
]"
Average Essays/average_essay_3.docx,Average Essays/average_essay_3.docx,2,zeroshot,reversed,10,"This is an exemplary piece of writing featuring sophisticated vocabulary, deep research, seamless transitions, and a logical progression of complex ideas.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates excellent flow and a thoughtful narrative arc that connects childhood wonder to mature collaborative skills with very few errors.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 3,
    ""justification"": ""The text is a very brief anecdote that lacks the depth, structural complexity, and substantive content required for a higher grade.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary piece of writing featuring sophisticated vocabulary, deep research, seamless transitions, and a logical progression of complex ideas.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The essay is a clear and organized narrative with decent descriptive language, though it remains somewhat basic in its thematic depth and sentence variety.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 4,
    ""justification"": ""While the essay shows honest self-reflection and follows a logical sequence, the writing is repetitive and the sentence structure is quite immature.""
  }
]"
Poor Essays/poor_essay_42.docx,Poor Essays/poor_essay_42.docx,3,zeroshot,reversed,6,"The essay is a clear and organized narrative with decent descriptive language, though it remains somewhat basic in its thematic depth and sentence variety.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates excellent flow and a thoughtful narrative arc that connects childhood wonder to mature collaborative skills with very few errors.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 3,
    ""justification"": ""The text is a very brief anecdote that lacks the depth, structural complexity, and substantive content required for a higher grade.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary piece of writing featuring sophisticated vocabulary, deep research, seamless transitions, and a logical progression of complex ideas.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The essay is a clear and organized narrative with decent descriptive language, though it remains somewhat basic in its thematic depth and sentence variety.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 4,
    ""justification"": ""While the essay shows honest self-reflection and follows a logical sequence, the writing is repetitive and the sentence structure is quite immature.""
  }
]"
Poor Essays/poor_essay_90.docx,Poor Essays/poor_essay_90.docx,4,zeroshot,reversed,4,"While the essay shows honest self-reflection and follows a logical sequence, the writing is repetitive and the sentence structure is quite immature.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates excellent flow and a thoughtful narrative arc that connects childhood wonder to mature collaborative skills with very few errors.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 3,
    ""justification"": ""The text is a very brief anecdote that lacks the depth, structural complexity, and substantive content required for a higher grade.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary piece of writing featuring sophisticated vocabulary, deep research, seamless transitions, and a logical progression of complex ideas.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The essay is a clear and organized narrative with decent descriptive language, though it remains somewhat basic in its thematic depth and sentence variety.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 4,
    ""justification"": ""While the essay shows honest self-reflection and follows a logical sequence, the writing is repetitive and the sentence structure is quite immature.""
  }
]"
Exceptional Essays/researchpaper56.docx,Exceptional Essays/researchpaper56.docx,0,zeroshot,reversed,9,"This is a highly sophisticated research paper that effectively integrates biological principles with reinforcement learning, showing deep knowledge and clear logical structure.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated research paper that effectively integrates biological principles with reinforcement learning, showing deep knowledge and clear logical structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is well-organized and engaging, successfully blending personal narrative with a structured diagnostic framework, though it contains minor typos like 'morn'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary academic text that demonstrates high mathematical rigor and professional clarity in explaining complex statistical properties of algorithms.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The writing is clear and grammatically correct, but the content is relatively brief and lacks the analytical depth or complexity seen in the other pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This work displays an excellent understanding of both AI and neuroscience, presented through polished prose and a well-structured argument for model-based learning.""
  }
]"
Average Essays/average_essay_8.docx,Average Essays/average_essay_8.docx,1,zeroshot,reversed,8,"The essay is well-organized and engaging, successfully blending personal narrative with a structured diagnostic framework, though it contains minor typos like 'morn'.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated research paper that effectively integrates biological principles with reinforcement learning, showing deep knowledge and clear logical structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is well-organized and engaging, successfully blending personal narrative with a structured diagnostic framework, though it contains minor typos like 'morn'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary academic text that demonstrates high mathematical rigor and professional clarity in explaining complex statistical properties of algorithms.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The writing is clear and grammatically correct, but the content is relatively brief and lacks the analytical depth or complexity seen in the other pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This work displays an excellent understanding of both AI and neuroscience, presented through polished prose and a well-structured argument for model-based learning.""
  }
]"
Exceptional Essays/researchpaper32.docx,Exceptional Essays/researchpaper32.docx,2,zeroshot,reversed,9,An exemplary academic text that demonstrates high mathematical rigor and professional clarity in explaining complex statistical properties of algorithms.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated research paper that effectively integrates biological principles with reinforcement learning, showing deep knowledge and clear logical structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is well-organized and engaging, successfully blending personal narrative with a structured diagnostic framework, though it contains minor typos like 'morn'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary academic text that demonstrates high mathematical rigor and professional clarity in explaining complex statistical properties of algorithms.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The writing is clear and grammatically correct, but the content is relatively brief and lacks the analytical depth or complexity seen in the other pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This work displays an excellent understanding of both AI and neuroscience, presented through polished prose and a well-structured argument for model-based learning.""
  }
]"
Poor Essays/poor_essay_63.docx,Poor Essays/poor_essay_63.docx,3,zeroshot,reversed,6,"The writing is clear and grammatically correct, but the content is relatively brief and lacks the analytical depth or complexity seen in the other pieces.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated research paper that effectively integrates biological principles with reinforcement learning, showing deep knowledge and clear logical structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is well-organized and engaging, successfully blending personal narrative with a structured diagnostic framework, though it contains minor typos like 'morn'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary academic text that demonstrates high mathematical rigor and professional clarity in explaining complex statistical properties of algorithms.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The writing is clear and grammatically correct, but the content is relatively brief and lacks the analytical depth or complexity seen in the other pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This work displays an excellent understanding of both AI and neuroscience, presented through polished prose and a well-structured argument for model-based learning.""
  }
]"
Exceptional Essays/researchpaper66.docx,Exceptional Essays/researchpaper66.docx,4,zeroshot,reversed,9,"This work displays an excellent understanding of both AI and neuroscience, presented through polished prose and a well-structured argument for model-based learning.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated research paper that effectively integrates biological principles with reinforcement learning, showing deep knowledge and clear logical structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The essay is well-organized and engaging, successfully blending personal narrative with a structured diagnostic framework, though it contains minor typos like 'morn'.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary academic text that demonstrates high mathematical rigor and professional clarity in explaining complex statistical properties of algorithms.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""The writing is clear and grammatically correct, but the content is relatively brief and lacks the analytical depth or complexity seen in the other pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""This work displays an excellent understanding of both AI and neuroscience, presented through polished prose and a well-structured argument for model-based learning.""
  }
]"
Poor Essays/poor_essay_68.docx,Poor Essays/poor_essay_68.docx,0,zeroshot,reversed,7,"The essay is a clear and engaging creative piece with good historical detail, though it remains relatively simple in its narrative depth.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a clear and engaging creative piece with good historical detail, though it remains relatively simple in its narrative depth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic text demonstrating high-level technical knowledge and professional structure, though it contains minor formatting artifacts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary personal narrative that effectively balances emotional resonance with polished prose and a strong, cohesive structural arc.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""A well-organized literary analysis that provides strong evidence and insightful connections to the source material's core themes of generational conflict.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""A professional and reflective essay that successfully connects personal anecdotes to broader life lessons with excellent clarity and smooth transitions.""
  }
]"
Exceptional Essays/researchpaper22.docx,Exceptional Essays/researchpaper22.docx,1,zeroshot,reversed,9,"This is a sophisticated academic text demonstrating high-level technical knowledge and professional structure, though it contains minor formatting artifacts.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a clear and engaging creative piece with good historical detail, though it remains relatively simple in its narrative depth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic text demonstrating high-level technical knowledge and professional structure, though it contains minor formatting artifacts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary personal narrative that effectively balances emotional resonance with polished prose and a strong, cohesive structural arc.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""A well-organized literary analysis that provides strong evidence and insightful connections to the source material's core themes of generational conflict.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""A professional and reflective essay that successfully connects personal anecdotes to broader life lessons with excellent clarity and smooth transitions.""
  }
]"
Average Essays/average_essay_84.docx,Average Essays/average_essay_84.docx,2,zeroshot,reversed,9,"An exemplary personal narrative that effectively balances emotional resonance with polished prose and a strong, cohesive structural arc.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a clear and engaging creative piece with good historical detail, though it remains relatively simple in its narrative depth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic text demonstrating high-level technical knowledge and professional structure, though it contains minor formatting artifacts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary personal narrative that effectively balances emotional resonance with polished prose and a strong, cohesive structural arc.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""A well-organized literary analysis that provides strong evidence and insightful connections to the source material's core themes of generational conflict.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""A professional and reflective essay that successfully connects personal anecdotes to broader life lessons with excellent clarity and smooth transitions.""
  }
]"
Average Essays/average_essay_20.docx,Average Essays/average_essay_20.docx,3,zeroshot,reversed,8,A well-organized literary analysis that provides strong evidence and insightful connections to the source material's core themes of generational conflict.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a clear and engaging creative piece with good historical detail, though it remains relatively simple in its narrative depth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic text demonstrating high-level technical knowledge and professional structure, though it contains minor formatting artifacts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary personal narrative that effectively balances emotional resonance with polished prose and a strong, cohesive structural arc.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""A well-organized literary analysis that provides strong evidence and insightful connections to the source material's core themes of generational conflict.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""A professional and reflective essay that successfully connects personal anecdotes to broader life lessons with excellent clarity and smooth transitions.""
  }
]"
Average Essays/average_essay_64.docx,Average Essays/average_essay_64.docx,4,zeroshot,reversed,8,A professional and reflective essay that successfully connects personal anecdotes to broader life lessons with excellent clarity and smooth transitions.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a clear and engaging creative piece with good historical detail, though it remains relatively simple in its narrative depth.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic text demonstrating high-level technical knowledge and professional structure, though it contains minor formatting artifacts.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary personal narrative that effectively balances emotional resonance with polished prose and a strong, cohesive structural arc.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""A well-organized literary analysis that provides strong evidence and insightful connections to the source material's core themes of generational conflict.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""A professional and reflective essay that successfully connects personal anecdotes to broader life lessons with excellent clarity and smooth transitions.""
  }
]"
Average Essays/average_essay_72.docx,Average Essays/average_essay_72.docx,0,zeroshot,reversed,9,This essay demonstrates exceptional voice and a sophisticated use of metaphor to link personal experience with a broader professional philosophy.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay demonstrates exceptional voice and a sophisticated use of metaphor to link personal experience with a broader professional philosophy.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""A strong and sincere narrative that effectively connects personal and familial experiences to the development of specific, meaningful core values.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 2,
    ""justification"": ""The text is a fragmented collection of citations and mathematical proofs rather than a cohesive essay, lacking narrative flow and general readability.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""While technically proficient and well-organized as a research fragment, it functions as a dry academic report rather than a fully developed standalone essay.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The writing provides a clear but basic plot summary that lacks critical insight, sophisticated transitions, and thematic depth beyond the surface level.""
  }
]"
